pitime,adc_67_avg,adc_68_avg,adc_69_avg,elec_0_avg,elec_1_avg,elec_2_avg,elec_3_avg,elec_6_avg,flow2,flow3,rh_1,rh_2,rh_3,rh_4,rh5,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8,temp_9
2021-08-16 02:00:00,517.0,507.0,517.3,16.4,141.1,115.3,42.9,8.9,0.0,0.0,55.1,70.6,99.9,37.4,,70.5,69.5,67.2,63.3,68.3,69.6,67.2,55.6,83.5
2021-08-16 03:00:00,517.0,507.0,516.9,27.6,142.4,117.0,45.9,9.6,0.0,0.0,55.1,70.5,99.9,37.4,,70.3,68.6,66.7,62.5,67.3,69.2,66.8,54.7,83.3
2021-08-16 04:00:00,517.0,507.0,516.1,41.6,142.0,95.7,42.4,9.0,0.0,0.0,55.9,70.3,99.9,37.3,,69.9,67.8,66.2,61.8,66.4,68.9,66.3,54.0,83.1
2021-08-16 05:00:00,517.0,507.0,517.2,0.0,122.9,90.3,30.9,9.2,0.0,0.0,54.8,70.3,99.9,37.4,,69.7,67.1,65.5,61.1,65.5,68.7,66.1,54.0,82.8
2021-08-16 06:00:00,517.0,507.0,517.3,40.4,33.4,86.9,37.1,9.0,0.0,0.0,54.9,70.1,99.9,36.5,,69.5,67.0,66.2,60.5,63.6,68.4,65.7,54.0,82.4
2021-08-16 07:00:00,517.0,506.9,516.8,0.0,33.6,77.2,24.6,8.9,0.0,0.0,55.2,70.2,99.9,36.1,,69.2,66.2,66.2,60.2,62.2,68.2,65.5,55.6,82.1
2021-08-16 08:00:00,517.0,506.9,516.0,45.6,33.4,64.4,32.6,8.6,0.0,0.0,55.8,70.1,99.9,36.2,,69.1,66.2,66.2,60.4,62.4,68.1,65.2,58.2,81.8
2021-08-16 09:00:00,517.0,506.9,517.1,44.9,33.3,72.3,35.8,8.8,0.0,0.0,54.8,69.9,99.9,36.5,,69.1,66.2,66.2,61.4,67.9,68.2,65.3,63.1,81.6
2021-08-16 10:00:00,517.0,506.8,517.0,114.3,33.2,99.8,69.2,8.7,0.0,0.0,55.3,69.9,99.9,36.7,,69.0,67.0,66.9,63.5,77.2,68.3,65.3,67.0,81.5
2021-08-16 11:00:00,516.9,506.7,516.4,45.3,33.2,89.7,53.6,8.3,0.0,0.0,55.8,70.0,99.5,36.8,,68.9,67.5,67.1,66.7,87.9,68.0,65.5,69.9,81.4
2021-08-16 12:00:00,516.9,506.7,515.9,42.7,37.3,64.1,46.2,8.7,0.0,0.0,55.6,69.9,95.5,37.0,,68.9,68.7,67.4,70.1,97.1,68.2,65.6,71.4,81.5
2021-08-16 13:00:00,517.0,506.7,517.0,0.0,33.4,81.1,46.6,8.1,0.0,0.0,54.8,69.9,93.8,37.2,,69.0,69.4,68.0,71.8,102.0,68.2,65.8,72.3,81.6
2021-08-16 14:00:00,516.9,506.6,516.7,51.1,69.6,102.6,54.8,8.2,0.0,0.0,55.3,69.9,91.2,37.8,,69.0,71.1,68.5,74.1,106.0,68.3,65.9,73.5,81.8
2021-08-16 15:00:00,517.0,506.7,516.2,42.7,33.5,92.0,60.2,8.0,0.0,0.0,55.6,70.0,89.6,38.3,,69.0,72.6,68.9,75.9,111.1,68.1,66.1,73.6,82.0
2021-08-16 16:00:00,517.0,506.8,516.1,42.4,33.5,59.8,39.2,8.1,0.0,0.1,55.2,70.3,90.1,38.6,,69.2,73.4,68.9,77.0,113.0,68.4,66.4,73.6,82.3
2021-08-16 17:00:00,517.0,506.8,517.0,0.0,33.7,72.6,31.7,8.0,0.0,0.0,54.6,70.8,91.1,38.6,,69.3,74.1,69.5,76.9,111.5,68.4,66.7,73.0,82.6
2021-08-16 18:00:00,517.0,506.9,517.0,8.9,33.5,73.9,35.7,8.1,0.0,0.0,54.7,71.2,93.1,38.7,,69.4,74.3,69.8,76.3,105.6,68.5,67.0,71.6,82.9
2021-08-16 19:00:00,516.9,506.8,516.4,32.4,33.4,80.9,41.2,8.3,0.0,0.0,55.2,71.1,97.5,38.5,,69.4,74.3,69.8,75.3,98.8,68.2,67.1,69.4,83.2
2021-08-16 20:00:00,517.0,506.9,516.3,0.0,33.3,70.3,32.8,8.6,0.0,0.0,56.0,71.2,99.9,38.5,,69.4,74.3,69.8,74.1,92.0,68.4,67.1,66.9,83.4
2021-08-16 21:00:00,517.0,506.9,516.5,176.3,50.3,136.4,134.0,8.6,0.0,0.0,55.3,70.7,99.9,38.2,,69.6,74.3,69.7,72.2,85.9,64.4,67.2,65.3,83.6
2021-08-16 22:00:00,517.0,507.0,516.6,394.4,51.4,170.6,165.6,8.9,0.0,0.0,55.2,70.9,99.9,38.6,,70.0,74.3,69.8,70.7,76.3,69.3,67.3,63.7,83.8
2021-08-16 23:00:00,517.0,507.0,516.9,226.0,151.9,178.3,114.7,8.9,0.0,0.1,55.3,70.7,99.9,38.6,,70.2,73.7,69.8,69.7,77.4,69.8,67.4,62.7,84.1
2021-08-17 00:00:00,517.0,507.0,520.3,45.8,181.8,195.6,77.8,9.2,0.0,0.0,53.3,70.8,99.9,38.1,,70.7,72.8,69.8,68.8,74.1,71.0,67.6,61.7,84.2
2021-08-17 01:00:00,517.0,507.0,516.3,41.0,179.5,132.9,61.0,9.2,0.0,0.0,55.1,70.7,99.9,37.9,,70.8,71.7,69.0,68.1,72.3,70.6,67.6,61.5,84.0
2021-08-17 02:00:00,517.0,507.0,518.0,40.4,179.5,144.2,62.3,9.2,0.0,0.0,54.1,70.8,99.9,37.7,,70.9,70.8,68.9,67.4,71.2,70.9,67.5,61.5,83.9
2021-08-17 03:00:00,517.0,507.0,518.3,40.6,179.7,164.0,67.4,9.2,0.0,0.0,54.1,70.9,99.9,37.6,,70.9,70.2,68.9,67.0,70.7,70.7,67.4,62.6,83.7
2021-08-17 04:00:00,517.0,507.0,516.5,0.0,179.8,128.3,48.9,9.2,0.0,0.0,55.1,70.9,99.9,38.0,,70.8,69.8,68.9,66.8,70.7,70.2,67.3,63.7,83.6
2021-08-17 05:00:00,517.0,507.0,516.4,40.4,74.1,94.6,48.9,8.9,0.0,0.0,54.1,70.7,99.9,39.2,,70.8,69.8,68.9,66.7,70.0,70.0,67.6,65.1,83.4
2021-08-17 06:00:00,517.0,507.0,517.4,0.0,70.1,94.4,37.5,8.9,0.0,0.0,54.0,70.7,99.9,39.5,,70.6,69.8,69.1,66.9,69.8,69.4,67.6,66.5,83.5
2021-08-17 07:00:00,517.0,506.9,517.0,40.9,69.9,97.8,45.9,8.6,0.0,0.0,54.2,70.6,99.9,39.5,,70.4,69.8,69.3,67.0,70.2,69.3,67.5,67.2,83.6
2021-08-17 08:00:00,517.0,506.9,516.7,40.3,69.8,96.6,47.3,8.4,0.0,0.0,54.4,70.7,99.9,39.6,,70.2,69.8,69.6,67.3,70.7,69.2,67.5,66.7,83.7
2021-08-17 09:00:00,517.0,506.9,516.7,0.0,70.3,89.4,38.4,8.2,0.0,0.0,54.5,70.5,99.9,39.5,,70.1,69.8,69.8,67.6,71.0,69.1,67.5,67.7,83.8
2021-08-17 10:00:00,517.0,507.0,515.9,40.8,49.4,73.8,53.3,8.1,0.0,0.0,55.0,70.6,99.9,39.5,,70.1,70.0,69.8,68.1,72.0,69.1,67.5,69.4,83.8
2021-08-17 11:00:00,517.0,506.7,516.6,47.4,33.5,98.1,64.3,8.1,0.0,0.0,54.2,70.6,99.9,39.4,,70.1,70.3,69.8,69.3,73.1,69.2,67.6,69.5,83.9
2021-08-17 12:00:00,517.0,506.8,517.1,0.0,33.6,86.2,39.6,8.0,0.0,0.0,54.1,70.9,99.9,39.4,,70.0,70.7,69.8,69.9,73.9,69.2,67.7,69.5,83.9
2021-08-17 13:00:00,517.0,506.8,516.6,41.7,33.3,101.8,45.6,8.0,0.0,0.0,54.2,71.0,99.9,39.5,,69.9,70.7,69.8,70.7,74.6,69.1,67.8,70.8,84.0
2021-08-17 14:00:00,517.0,507.0,516.6,0.0,33.3,90.0,35.1,8.0,0.0,0.0,54.1,71.7,99.9,39.7,,69.9,71.3,69.8,71.7,76.2,69.1,68.0,72.0,84.1
2021-08-17 15:00:00,517.0,506.9,516.2,0.0,33.5,94.7,35.2,8.1,0.0,0.0,54.3,71.5,99.9,39.7,,69.8,71.6,70.5,72.1,77.0,69.0,68.0,71.5,84.2
2021-08-17 16:00:00,517.0,506.9,515.6,42.3,33.3,84.0,40.2,8.2,0.0,0.0,54.8,72.0,99.9,39.6,,69.9,71.6,70.7,72.3,77.0,69.1,68.2,71.8,84.4
2021-08-17 17:00:00,517.0,506.9,516.4,105.3,33.3,209.6,87.0,8.2,0.0,0.0,53.9,72.1,99.9,39.8,,70.0,71.9,70.7,72.6,77.3,69.1,68.4,72.5,84.5
2021-08-17 18:00:00,517.0,507.0,516.6,334.8,33.7,297.2,162.9,8.3,0.0,0.0,54.0,72.8,99.9,39.8,,70.3,72.5,70.7,73.0,77.9,69.5,68.7,72.9,84.6
2021-08-17 19:00:00,517.0,507.0,516.4,41.8,40.7,110.1,55.3,8.1,0.0,0.0,53.9,72.9,99.9,40.1,,70.4,72.5,70.7,73.0,78.4,69.6,68.9,72.0,84.9
2021-08-17 20:00:00,517.0,506.9,516.5,686.7,65.2,350.9,295.3,7.7,0.0,0.0,54.3,73.2,99.9,40.4,,70.5,73.9,70.7,72.9,73.1,69.7,69.1,71.5,85.0
2021-08-17 21:00:00,517.0,507.0,516.3,111.4,42.1,181.1,95.8,8.3,0.0,0.0,54.1,72.6,99.9,40.5,,70.5,73.4,70.7,72.6,77.3,69.9,69.1,71.0,85.2
2021-08-17 22:00:00,517.0,507.0,516.1,164.9,42.1,126.5,88.5,8.7,0.0,0.0,54.1,72.9,99.9,40.3,,70.5,73.4,71.3,72.3,76.6,69.9,69.1,70.3,85.4
2021-08-17 23:00:00,517.0,507.0,516.1,44.0,42.2,100.0,52.6,8.9,0.0,0.0,53.7,72.6,99.9,40.1,,70.4,73.4,71.6,72.0,75.5,69.5,69.0,70.1,85.6
2021-08-18 00:00:00,517.0,507.0,515.9,222.3,35.6,121.5,132.9,8.4,0.0,0.0,53.9,73.3,99.9,40.0,,70.5,73.6,71.6,71.8,74.9,69.8,69.2,69.9,85.8
2021-08-18 01:00:00,517.0,507.0,515.7,40.7,33.7,64.7,84.8,8.6,0.0,0.0,54.2,72.7,99.9,40.3,,70.4,73.4,71.6,71.4,74.3,69.6,69.1,70.0,85.9
2021-08-18 02:00:00,517.0,507.0,516.5,41.0,33.6,75.2,86.5,8.6,0.0,0.0,54.2,73.2,99.9,40.3,,70.5,73.4,71.6,71.1,74.3,69.6,69.2,69.9,86.0
2021-08-18 03:00:00,517.0,507.0,516.9,0.0,33.6,73.1,71.6,8.6,0.0,0.0,53.7,72.8,99.9,40.4,,70.4,73.4,71.6,67.0,73.8,69.5,69.2,69.9,86.1
2021-08-18 04:00:00,517.0,507.0,516.9,42.6,33.5,82.3,72.1,8.7,0.0,0.0,53.9,72.8,99.9,40.6,,70.4,73.4,71.6,70.7,73.4,69.5,69.3,70.0,86.2
2021-08-18 05:00:00,517.0,507.0,516.6,45.9,33.8,82.3,76.2,8.8,0.0,0.0,53.9,72.5,99.9,40.8,,70.3,73.1,71.6,70.5,73.4,69.4,69.2,69.9,86.2
2021-08-18 06:00:00,517.0,507.0,516.6,0.0,33.9,73.2,61.0,8.8,0.0,0.0,53.9,72.9,99.9,40.9,,70.4,72.5,71.6,70.4,73.4,69.5,69.3,69.9,86.2
2021-08-18 07:00:00,517.0,507.0,516.6,43.4,33.7,87.9,71.3,8.2,0.0,0.0,53.7,72.9,99.9,40.9,,70.3,72.5,71.6,70.3,73.4,69.3,69.3,70.7,86.2
2021-08-18 08:00:00,517.0,507.0,515.9,0.0,33.7,62.3,60.5,8.2,0.0,0.0,54.1,73.3,99.9,41.2,,70.3,72.7,71.6,70.5,74.2,69.3,69.3,71.9,86.2
2021-08-18 09:00:00,517.0,507.0,516.1,62.4,38.0,73.1,61.6,8.0,0.0,0.0,53.8,72.5,99.9,41.2,,70.3,73.4,71.6,71.1,76.3,69.3,69.3,74.4,86.2
2021-08-18 10:00:00,517.0,507.0,516.9,47.7,33.2,93.2,39.8,7.9,0.0,0.0,53.8,72.7,99.9,41.4,,70.4,73.9,71.6,73.0,80.7,69.7,69.5,76.1,86.3
2021-08-18 11:00:00,517.0,507.0,516.8,44.9,33.3,99.1,53.5,8.0,0.0,0.0,53.5,72.3,99.9,41.5,,70.5,74.3,72.1,74.7,86.4,69.7,69.6,77.4,86.4
2021-08-18 12:00:00,517.0,507.0,517.0,44.4,33.3,113.7,55.6,8.4,0.0,0.0,53.8,72.8,99.9,41.9,,70.6,75.2,72.5,76.4,92.6,70.0,69.8,78.8,86.5
2021-08-18 13:00:00,517.0,507.0,516.6,0.0,33.4,124.3,46.4,8.7,0.0,0.0,53.7,72.8,99.9,42.4,,70.6,76.0,72.5,77.9,97.0,70.0,70.0,79.6,86.7
2021-08-18 14:00:00,517.0,507.0,516.6,46.3,33.4,127.6,62.2,8.1,0.0,0.0,54.5,73.8,99.9,43.3,,70.9,76.9,72.8,79.5,101.5,70.2,70.4,79.9,86.9
2021-08-18 15:00:00,517.0,506.9,516.5,47.9,33.4,117.0,54.6,8.3,0.0,0.0,54.0,73.8,99.9,43.8,,70.9,77.7,73.4,80.4,103.7,70.1,70.5,80.8,87.2
2021-08-18 16:00:00,517.0,507.0,516.5,0.0,33.6,106.3,43.2,8.4,0.0,0.0,54.2,74.6,99.9,44.5,,71.1,78.6,73.4,80.8,104.8,70.4,70.8,79.9,87.5
2021-08-18 17:00:00,517.1,507.0,516.0,45.9,81.2,107.1,52.3,8.1,0.0,0.0,54.1,73.9,99.9,44.4,,71.1,78.8,73.7,80.6,103.1,70.1,70.7,79.0,87.8
2021-08-18 18:00:00,517.0,507.0,516.3,283.5,88.9,172.6,115.5,8.1,0.0,0.0,53.9,74.6,99.9,44.1,,71.3,78.9,74.3,80.0,100.4,70.5,70.9,77.6,88.1
2021-08-18 19:00:00,517.1,507.0,516.3,108.6,85.9,142.1,71.6,8.4,0.0,0.0,53.7,74.0,99.9,43.5,,71.3,79.4,74.3,79.1,96.7,70.6,71.1,75.5,88.3
2021-08-18 20:00:00,517.1,507.0,516.8,148.3,84.0,198.9,138.4,8.2,0.0,0.0,54.1,74.5,99.9,43.3,,71.5,79.5,74.3,77.9,92.4,70.9,71.3,73.5,88.5
2021-08-18 21:00:00,517.1,507.0,516.1,99.7,84.1,200.2,91.8,8.7,0.0,0.0,53.2,74.8,99.9,43.1,,71.6,78.8,74.3,76.7,88.3,71.0,71.4,72.6,88.7
2021-08-18 22:00:00,517.1,507.0,516.1,63.7,84.4,180.1,123.4,9.1,0.0,0.0,53.4,75.7,99.9,42.4,,71.7,78.8,73.7,75.6,85.2,71.1,71.6,71.8,88.8
2021-08-18 23:00:00,517.2,507.1,516.5,288.2,99.0,232.4,256.5,8.9,0.0,0.0,53.3,76.4,99.9,42.0,,71.7,78.8,73.7,74.7,82.7,71.0,71.6,71.2,88.9
2021-08-19 00:00:00,517.4,507.1,516.9,87.1,88.4,182.9,231.5,9.0,0.0,0.0,53.5,77.3,99.9,41.9,,71.9,78.6,74.3,74.2,80.9,71.3,71.7,71.0,89.0
2021-08-19 01:00:00,517.8,507.1,516.6,42.5,84.8,107.6,102.0,9.0,0.0,0.0,53.3,77.9,99.9,41.8,,71.9,77.9,74.3,73.7,79.7,71.1,71.8,70.5,89.1
2021-08-19 02:00:00,517.9,507.2,516.7,0.0,85.1,98.4,79.9,9.1,0.0,0.0,53.7,78.4,99.9,41.8,,71.9,77.9,74.3,73.2,78.6,71.2,71.8,70.2,89.1
2021-08-19 03:00:00,518.0,507.1,516.5,41.9,85.4,110.4,90.9,9.1,0.0,0.1,53.3,78.7,99.9,41.7,,71.9,77.4,74.3,72.7,77.7,71.2,71.7,69.9,89.0
2021-08-19 04:00:00,518.0,507.0,517.4,0.0,85.2,105.0,74.7,9.1,0.0,0.0,53.3,79.2,99.9,41.6,,72.0,77.0,74.3,72.2,77.0,71.3,71.7,69.6,89.0
2021-08-19 05:00:00,518.0,507.1,516.3,42.7,85.0,109.0,69.4,9.0,0.0,0.1,53.5,79.5,99.9,41.3,,71.9,77.0,74.3,71.9,76.3,71.1,71.7,69.1,89.0
2021-08-19 06:00:00,517.9,507.1,516.7,0.0,85.0,98.2,65.5,8.9,0.0,0.0,53.6,79.8,99.9,41.4,,72.0,76.2,73.7,71.5,76.0,71.2,71.6,68.7,88.9
2021-08-19 07:00:00,517.9,507.1,516.3,41.6,84.9,109.7,77.6,8.1,0.0,0.0,53.6,80.1,99.9,41.3,,71.9,76.1,73.4,71.2,75.2,71.1,71.6,68.6,88.8
2021-08-19 08:00:00,518.0,507.1,516.5,42.7,93.4,116.9,75.8,8.1,0.0,0.0,53.4,80.4,99.9,41.2,,72.0,76.1,68.7,71.1,75.2,71.2,71.5,69.5,88.7
2021-08-19 09:00:00,517.8,507.0,516.0,0.0,83.9,96.2,48.8,8.1,0.0,0.0,53.7,80.4,99.9,41.1,,71.9,76.1,73.4,71.2,75.6,71.1,71.4,70.6,88.6
2021-08-19 10:00:00,517.8,507.0,516.2,45.5,83.5,119.7,55.6,8.0,0.0,0.0,53.5,80.4,99.9,41.3,,71.9,76.1,73.4,72.4,77.1,71.1,71.4,73.5,88.5
2021-08-19 11:00:00,517.7,507.0,515.7,44.3,84.1,105.4,59.7,7.7,0.0,0.0,53.1,80.4,99.9,41.5,,71.8,76.1,73.7,73.8,81.2,71.0,71.4,75.5,88.5
2021-08-19 12:00:00,517.8,507.0,516.1,101.0,83.8,190.1,88.3,8.0,0.0,0.0,53.2,80.4,99.9,41.7,,71.9,76.9,74.3,75.7,87.8,71.1,71.5,78.3,88.5
2021-08-19 13:00:00,517.9,507.0,516.4,184.3,83.8,241.6,121.7,8.3,0.0,0.0,53.5,80.0,99.9,42.0,,72.1,77.3,74.3,77.6,95.5,71.3,71.6,79.2,88.6
2021-08-19 14:00:00,517.9,507.0,516.3,46.4,83.8,114.0,46.2,8.6,0.0,0.0,53.4,80.4,99.9,42.9,,72.3,77.9,74.3,78.2,98.0,71.5,71.9,76.8,88.8
2021-08-19 15:00:00,517.9,507.0,515.6,43.0,84.1,96.2,36.9,8.6,0.0,0.0,53.1,80.6,99.9,42.7,,72.1,78.1,74.3,78.4,95.2,71.3,71.9,77.4,88.9
2021-08-19 16:00:00,518.0,507.0,516.6,39.9,84.4,101.8,39.1,8.8,0.0,0.0,53.0,81.0,99.9,42.3,,72.2,78.8,75.2,78.1,92.3,71.5,72.2,76.7,89.1
2021-08-19 17:00:00,518.0,507.1,517.4,0.0,84.3,105.3,32.7,8.5,0.0,0.0,52.4,81.2,99.9,42.5,,72.1,78.8,75.2,77.7,90.2,71.5,72.2,76.1,89.2
2021-08-19 18:00:00,517.9,507.1,516.5,48.2,84.2,104.0,41.3,8.5,0.0,0.0,53.1,81.5,99.9,42.4,,72.1,78.8,75.2,77.2,88.9,71.2,72.4,75.2,89.3
2021-08-19 19:00:00,518.0,507.1,516.3,0.0,84.4,93.9,31.8,8.5,0.0,0.0,53.2,81.4,99.9,42.7,,72.0,78.8,75.2,76.7,87.1,71.1,72.3,74.1,89.4
2021-08-19 20:00:00,518.0,507.2,516.9,0.0,84.2,107.4,29.6,8.6,0.0,0.0,53.1,81.9,99.9,42.8,,72.1,78.8,75.2,76.1,85.0,71.4,72.5,72.9,89.4
2021-08-19 21:00:00,518.0,507.3,516.1,42.7,84.7,110.8,38.4,9.0,0.0,0.1,53.4,82.2,99.9,43.0,,72.1,78.6,75.2,75.4,82.9,71.2,72.5,72.1,89.5
2021-08-19 22:00:00,518.0,507.3,517.0,0.0,83.9,102.7,29.7,8.4,0.0,0.0,53.3,82.8,99.9,42.9,,72.3,77.9,75.0,74.7,81.0,71.6,72.7,71.5,89.5
2021-08-19 23:00:00,518.0,507.3,516.2,41.8,84.3,110.1,39.6,8.9,0.0,0.0,53.6,83.1,99.9,42.8,,72.2,77.9,74.4,74.0,79.5,71.4,72.6,71.1,89.6
2021-08-20 00:00:00,518.0,507.3,516.9,0.0,84.6,103.4,29.5,8.8,0.0,0.0,53.5,83.4,99.9,42.6,,72.4,77.9,74.3,73.5,78.5,71.7,72.7,70.9,89.5
2021-08-20 01:00:00,518.0,507.2,515.9,43.0,84.4,107.1,40.2,9.0,0.0,0.0,53.7,83.5,99.9,42.7,,72.3,77.7,74.3,73.0,77.9,71.4,72.6,70.8,89.4
2021-08-20 02:00:00,518.0,507.2,516.9,0.0,84.7,109.4,32.9,9.0,0.0,0.0,53.5,83.8,99.9,42.4,,72.4,77.0,74.3,72.6,77.0,71.8,72.6,70.4,89.5
2021-08-20 03:00:00,518.0,507.2,515.8,44.3,84.2,107.3,41.6,9.1,0.0,0.0,53.8,83.9,99.9,42.4,,72.4,77.0,74.3,72.3,76.5,71.6,72.5,70.0,89.5
2021-08-20 04:00:00,518.0,507.4,517.0,0.0,84.5,109.4,33.6,9.1,0.0,0.0,53.6,84.1,99.9,42.4,,72.5,77.0,74.3,71.9,76.1,71.9,72.4,69.8,89.4
2021-08-20 05:00:00,518.0,507.2,515.9,47.6,84.3,112.3,43.6,9.1,0.0,0.0,53.7,84.1,99.9,42.2,,72.5,77.0,74.3,71.6,75.4,71.6,72.3,69.4,89.3
2021-08-20 06:00:00,518.0,507.3,516.8,0.0,84.3,111.5,33.4,8.9,0.0,0.0,53.6,84.3,99.9,42.0,,72.6,76.2,74.3,67.3,75.1,71.9,72.2,69.0,89.2
2021-08-20 07:00:00,518.0,507.1,515.6,0.0,84.3,99.6,31.1,8.4,0.0,0.0,53.9,84.1,99.9,41.9,,72.5,76.1,74.3,71.0,74.6,71.7,72.1,70.8,89.1
2021-08-20 08:00:00,518.0,507.2,516.7,42.2,83.3,112.2,45.8,8.2,0.0,0.0,53.7,84.2,99.9,41.9,,72.5,76.1,74.3,71.2,75.6,71.8,72.0,72.5,89.0
2021-08-20 09:00:00,518.0,507.2,516.2,0.0,83.5,88.1,29.7,8.0,0.0,0.0,53.7,83.4,99.9,42.0,,72.4,76.1,74.3,71.8,78.2,71.4,71.8,74.7,89.0
2021-08-20 10:00:00,518.0,507.1,516.7,44.2,83.7,102.2,40.5,7.6,0.0,0.0,53.6,82.9,99.9,42.1,,72.4,76.6,74.3,73.2,83.2,71.5,71.8,77.6,88.9
2021-08-20 11:00:00,518.0,507.1,516.1,0.0,83.5,83.3,25.0,7.4,0.0,0.1,53.3,82.5,99.9,42.2,,72.3,77.3,74.3,75.5,91.2,71.4,71.9,80.2,88.9
2021-08-20 12:00:00,518.0,507.1,516.4,42.1,83.9,103.4,40.6,7.9,0.0,0.0,53.6,82.6,99.9,42.7,,72.3,78.0,74.9,77.8,98.6,71.4,72.1,81.2,89.0
2021-08-20 13:00:00,518.0,507.1,516.7,0.0,83.7,90.3,28.2,7.9,0.0,0.0,53.3,82.3,99.9,43.4,,72.4,79.0,75.2,80.3,105.1,71.6,72.1,81.6,89.1
2021-08-20 14:00:00,518.0,507.2,516.3,44.8,83.5,101.6,39.0,7.5,0.0,0.0,53.6,82.5,99.9,44.2,,72.5,80.0,75.2,82.4,109.8,71.9,72.4,82.2,89.2
2021-08-20 15:00:00,518.0,507.1,516.8,0.0,83.3,98.6,28.9,7.6,0.0,0.2,53.5,82.5,99.9,44.7,,72.5,80.9,75.4,84.5,113.7,71.8,72.5,82.8,89.4
2021-08-20 16:00:00,518.0,507.2,518.1,45.0,83.4,120.6,46.0,8.0,0.0,0.1,53.4,82.7,99.9,45.3,,72.8,81.6,76.1,84.9,114.8,72.2,72.9,82.4,89.6
2021-08-20 17:00:00,518.0,507.1,516.7,0.0,84.3,102.9,31.1,8.1,0.0,0.0,53.4,82.9,99.9,45.6,,72.8,82.4,76.1,84.5,113.2,72.1,73.0,81.0,89.9
2021-08-20 18:00:00,518.0,507.3,517.1,49.2,84.1,115.5,42.3,8.3,0.0,0.0,53.8,83.2,99.9,45.6,,72.9,82.4,76.1,83.6,108.9,72.3,73.2,79.4,90.2
2021-08-20 19:00:00,518.0,507.3,515.8,0.0,83.7,98.6,31.2,8.7,0.0,0.0,53.3,82.6,99.9,44.8,,72.9,82.4,76.1,82.4,103.6,72.0,73.1,77.2,90.4
2021-08-20 20:00:00,518.0,507.5,517.0,45.9,84.6,118.4,45.1,8.7,0.0,0.0,53.2,82.4,99.9,44.1,,73.0,82.4,76.1,81.1,97.9,72.3,73.2,75.0,90.6
2021-08-20 21:00:00,518.0,507.5,515.7,0.0,84.4,101.5,30.1,8.9,0.0,0.0,53.3,82.6,99.9,43.6,,72.9,82.4,76.1,79.6,92.9,72.0,73.3,73.8,90.8
2021-08-20 22:00:00,518.0,507.5,517.0,0.0,84.5,103.0,34.0,8.8,0.0,0.0,53.1,83.2,99.9,43.3,,73.0,82.3,76.1,78.3,89.1,72.4,73.4,72.9,90.9
2021-08-20 23:00:00,518.0,507.4,515.7,43.3,84.3,108.4,43.5,8.4,0.0,0.0,53.5,83.7,99.9,43.3,,73.0,81.5,76.1,77.2,86.0,72.2,73.5,72.1,91.0
2021-08-21 00:00:00,518.0,507.6,517.5,0.0,83.3,120.7,37.8,8.4,0.0,0.0,53.2,84.3,99.9,43.1,,73.2,81.5,76.1,76.1,83.5,72.6,73.6,71.1,91.1
2021-08-21 01:00:00,518.0,507.7,516.0,41.8,83.6,116.9,43.9,8.4,0.0,0.0,53.4,84.5,99.9,42.8,,73.2,80.6,76.1,75.1,81.7,72.5,73.5,70.2,91.1
2021-08-21 02:00:00,518.0,507.6,517.1,0.0,83.7,117.2,35.4,8.7,0.0,0.0,53.5,84.7,99.9,42.8,,73.4,80.5,76.1,74.2,80.1,72.8,73.5,69.7,91.1
2021-08-21 03:00:00,518.0,507.7,515.6,44.6,84.0,120.1,45.8,8.5,0.0,0.0,53.4,84.7,99.9,42.4,,73.4,79.7,76.1,73.5,79.0,72.7,73.4,69.5,91.0
2021-08-21 04:00:00,518.0,507.5,516.1,0.0,83.3,111.9,34.6,8.8,0.0,0.0,53.7,84.7,99.9,42.0,,73.5,79.6,76.1,72.9,78.1,72.8,73.2,69.2,91.0
2021-08-21 05:00:00,518.0,507.6,517.1,44.9,83.8,124.3,46.8,8.5,0.0,0.0,53.1,84.5,99.9,41.6,,73.6,78.8,75.8,72.3,77.3,73.1,73.1,68.6,90.9
2021-08-21 06:00:00,518.0,507.7,518.8,0.0,84.4,122.7,38.5,8.5,0.0,0.0,52.8,84.4,99.9,41.5,,73.8,78.8,75.2,71.8,76.5,73.2,72.9,68.6,90.8
2021-08-21 07:00:00,518.0,507.5,517.9,45.4,83.1,139.4,49.4,8.5,0.0,0.0,52.7,84.2,99.9,41.0,,73.7,78.2,75.2,71.5,76.1,73.1,72.8,69.6,90.6
2021-08-21 08:00:00,518.0,507.5,516.3,0.0,83.6,106.2,31.4,8.1,0.0,0.0,53.1,84.1,99.9,41.1,,73.6,77.9,75.2,71.6,76.7,72.8,72.6,72.3,90.5
2021-08-21 09:00:00,518.0,507.3,515.6,43.0,83.8,103.2,41.2,8.5,0.0,0.0,53.0,83.6,99.9,41.1,,73.3,78.1,75.2,72.3,81.6,72.2,72.6,76.5,90.4
2021-08-21 10:00:00,518.0,507.4,516.2,0.0,83.1,94.2,32.2,7.9,0.0,0.0,53.0,83.6,99.9,41.4,,73.2,78.9,75.8,74.2,90.4,72.3,72.8,79.7,90.4
2021-08-21 11:00:00,518.0,507.3,516.2,43.4,83.4,95.3,44.4,7.7,0.0,0.0,53.3,83.5,99.9,41.8,,73.1,79.9,76.1,77.2,99.8,72.2,72.9,81.8,90.4
